qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
8466,1035,848,9,23,9,01:27.2,01:26.6,01:26.7
8467,1035,846,1,4,10,01:27.2,01:26.9,01:26.8
8468,1035,839,4,31,11,01:27.3,01:27.0,
8469,1035,20,6,5,12,01:27.6,01:27.1,
8470,1035,832,1,55,13,01:27.5,01:27.1,
8471,1035,154,210,8,14,01:27.5,01:27.3,
8472,1035,847,3,63,15,01:27.8,01:27.5,
8473,1035,826,213,26,16,01:27.9,,
8474,1035,825,210,20,17,01:28.2,,
8475,1035,849,3,6,18,01:28.4,,
8476,1035,841,51,99,19,01:28.4,,
8477,1035,8,51,7,20,01:28.5,,
8478,1036,1,131,44,1,01:16.9,01:16.0,01:15.6
8479,1036,822,131,77,2,01:17.2,01:16.2,01:15.6
8480,1036,830,9,33,3,01:17.2,01:16.5,01:16.3
8481,1036,815,211,11,4,01:17.1,01:16.9,01:16.5
8482,1036,840,211,18,5,01:17.3,01:16.7,01:16.6
8483,1036,848,9,23,6,01:17.4,01:17.2,01:17.0
8484,1036,832,1,55,7,01:17.4,01:16.9,01:17.0
8485,1036,846,1,4,8,01:17.6,01:17.2,01:17.1
8486,1036,844,6,16,9,01:17.3,01:17.0,01:17.1
8487,1036,842,213,10,10,01:17.4,01:16.8,01:17.1
8488,1036,20,6,5,11,01:17.6,01:17.2,
8489,1036,826,213,26,12,01:17.7,01:17.2,
8490,1036,817,4,3,13,01:17.7,01:17.2,
8491,1036,8,51,7,14,01:17.8,01:17.4,
8492,1036,839,4,31,15,01:17.8,01:17.6,
8493,1036,825,210,20,16,01:17.9,,
8494,1036,154,210,8,17,01:18.1,,
8495,1036,847,3,63,18,01:18.1,,
8496,1036,849,3,6,19,01:18.5,,
8497,1036,841,51,99,20,01:18.7,,
8498,1037,1,131,44,1,01:42.3,01:42.0,01:41.3
8499,1037,822,131,77,2,01:42.5,01:42.1,01:41.8
8500,1037,830,9,33,3,01:43.2,01:42.5,01:41.8
8501,1037,817,4,3,4,01:43.3,01:42.5,01:42.1
8502,1037,848,9,23,5,01:43.4,01:42.2,01:42.3
8503,1037,839,4,31,6,01:43.5,01:42.5,01:42.4
8504,1037,832,1,55,7,01:43.3,01:42.5,01:42.4
8505,1037,815,211,11,8,01:43.3,01:42.7,01:42.5
8506,1037,840,211,18,9,01:43.3,01:42.5,01:42.6
8507,1037,846,1,4,10,01:43.5,01:42.7,01:42.7
8508,1037,826,213,26,11,01:43.3,01:42.7,
8509,1037,842,213,10,12,01:43.3,01:42.7,
8510,1037,844,6,16,13,01:43.7,01:43.0,
8511,1037,20,6,5,14,01:43.6,01:43.3,
8512,1037,847,3,63,15,01:43.6,01:43.5,
8513,1037,8,51,7,16,01:43.7,,
8514,1037,154,210,8,17,01:43.8,,
8515,1037,841,51,99,18,01:44.0,,
8516,1037,849,3,6,19,01:44.1,,
8517,1037,825,210,20,20,01:44.3,,
8518,1038,1,131,44,1,01:19.5,01:19.1,01:18.9
8519,1038,822,131,77,2,01:19.8,01:19.0,01:19.0
8520,1038,832,1,55,3,01:20.1,01:19.7,01:19.7
8521,1038,815,211,11,4,01:20.0,01:19.7,01:19.7
8522,1038,830,9,33,5,01:20.2,01:19.8,01:19.8
8523,1038,846,1,4,6,01:20.3,01:20.0,01:19.8
8524,1038,817,4,3,7,01:20.5,01:20.0,01:19.9
8525,1038,840,211,18,8,01:20.4,01:19.9,01:20.0
8526,1038,848,9,23,9,01:21.1,01:20.1,01:20.1
8527,1038,842,213,10,10,01:20.1,01:19.9,01:20.2
8528,1038,826,213,26,11,01:20.3,01:20.2,
8529,1038,839,4,31,12,01:20.7,01:20.2,
8530,1038,844,6,16,13,01:20.4,01:20.3,
8531,1038,8,51,7,14,01:21.0,01:20.9,
8532,1038,825,210,20,15,01:20.9,01:21.6,
8533,1038,154,210,8,16,01:21.1,,
8534,1038,20,6,5,17,01:21.2,,
8535,1038,841,51,99,18,01:21.2,,
8536,1038,847,3,63,19,01:21.6,,
8537,1038,849,3,6,20,01:21.7,,
8538,1039,1,131,44,1,01:15.8,01:15.3,01:15.1
8539,1039,822,131,77,2,01:15.7,01:15.3,01:15.2
8540,1039,830,9,33,3,01:16.3,01:15.5,01:15.5
8541,1039,848,9,23,4,01:16.5,01:15.9,01:16.0
8542,1039,844,6,16,5,01:16.7,01:16.3,01:16.3
8543,1039,815,211,11,6,01:16.6,01:16.5,01:16.3
8544,1039,840,211,18,7,01:16.7,01:16.3,01:16.4
8545,1039,817,4,3,8,01:17.0,01:16.2,01:16.5
8546,1039,832,1,55,9,01:17.0,01:16.5,01:17.9
8547,1039,839,4,31,10,01:16.8,01:16.3,
8548,1039,846,1,4,11,01:16.9,01:16.6,
8549,1039,826,213,26,12,01:16.9,01:16.9,
8550,1039,8,51,7,13,01:17.1,01:16.9,
8551,1039,20,6,5,14,01:17.1,01:16.9,
8552,1039,154,210,8,15,01:17.1,01:17.3,
8553,1039,842,213,10,16,01:17.1,,
8554,1039,841,51,99,17,01:17.2,,
8555,1039,847,3,63,18,01:17.2,,
8556,1039,849,3,6,19,01:17.3,,
8557,1039,825,210,20,20,01:17.3,,
8558,1040,1,131,44,1,01:33.0,01:32.8,01:31.3
8559,1040,830,9,33,2,01:33.6,01:33.2,01:31.9
8560,1040,822,131,77,3,01:32.7,01:32.4,01:32.0
8561,1040,815,211,11,4,01:33.7,01:33.0,01:32.3
8562,1040,817,4,3,5,01:33.7,01:32.2,01:32.4
8563,1040,832,1,55,6,01:34.0,01:32.8,01:32.6
8564,1040,839,4,31,7,01:33.6,01:33.2,01:32.6
8565,1040,846,1,4,8,01:33.8,01:33.1,01:32.8
8566,1040,842,213,10,9,01:33.7,01:33.1,01:33.0
8567,1040,848,9,23,10,01:33.9,01:33.2,01:33.0
8568,1040,844,6,16,11,01:34.1,01:33.2,
8569,1040,826,213,26,12,01:33.5,01:33.2,
8570,1040,840,211,18,13,01:33.9,01:33.4,
8571,1040,847,3,63,14,01:34.0,01:33.6,
8572,1040,20,6,5,15,01:34.1,01:33.6,
8573,1040,154,210,8,16,01:34.6,,
8574,1040,841,51,99,17,01:34.6,,
8575,1040,825,210,20,18,01:34.7,,
8576,1040,849,3,6,19,01:35.1,,
8577,1040,8,51,7,20,01:35.3,,
8578,1041,822,131,77,1,01:26.6,01:26.0,01:25.3
8579,1041,1,131,44,2,01:26.6,01:25.4,01:25.5
8580,1041,830,9,33,3,01:26.3,01:25.5,01:25.6
8581,1041,844,6,16,4,01:26.9,01:26.2,01:26.0
8582,1041,848,9,23,5,01:27.1,01:26.3,01:26.0
8583,1041,817,4,3,6,01:26.8,01:26.1,01:26.2
8584,1041,839,4,31,7,01:27.1,01:26.4,01:26.2
8585,1041,846,1,4,8,01:26.8,01:26.3,01:26.5
8586,1041,815,211,11,9,01:27.1,01:26.3,01:26.7
8587,1041,832,1,55,10,01:27.4,01:26.4,01:26.7
8588,1041,20,6,5,11,01:27.1,01:26.7,
8589,1041,842,213,10,12,01:27.1,01:26.8,
8590,1041,826,213,26,13,01:27.3,01:26.8,
8591,1041,841,51,99,14,01:27.5,01:26.9,
8592,1041,825,210,20,15,01:27.2,01:27.1,
8593,1041,154,210,8,16,01:27.6,,
8594,1041,847,3,63,17,01:27.6,,
8595,1041,849,3,6,18,01:27.8,,
8596,1041,8,51,7,19,01:27.8,,
8597,1041,807,211,27,20,01:28.0,,
8626,1042,840,211,18,12,01:17.7,01:17.6,
8625,1042,839,4,31,11,01:17.8,01:17.6,
8624,1042,817,4,3,10,01:17.6,01:17.5,
8623,1042,842,213,10,9,01:17.2,01:17.4,01:17.8
8622,1042,846,1,4,8,01:17.5,01:17.3,01:17.5
8621,1042,832,1,55,7,01:17.6,01:17.2,01:17.5
8620,1042,848,9,23,6,01:17.4,01:17.4,01:17.4
8619,1042,815,211,11,5,01:17.4,01:17.1,01:17.2
8618,1042,844,6,16,4,01:17.4,01:17.4,01:17.1
8617,1042,830,9,33,3,01:16.9,01:17.0,01:16.9
8616,1042,822,131,77,2,01:16.9,01:16.5,01:16.8
8615,1042,1,131,44,1,01:16.8,01:16.8,01:16.7
8627,1042,826,213,26,13,01:17.8,01:17.7,
8628,1042,847,3,63,14,01:17.9,01:17.8,
8629,1042,20,6,5,15,01:17.4,01:17.9,
8630,1042,8,51,7,16,01:18.2,,
8631,1042,841,51,99,17,01:18.3,,
8632,1042,154,210,8,18,01:18.4,,
8633,1042,825,210,20,19,01:18.5,,
8634,1042,849,3,6,20,01:18.8,,
8635,1043,822,131,77,1,01:14.2,01:14.6,01:13.6
8636,1043,1,131,44,2,01:14.2,01:14.6,01:13.7
8637,1043,830,9,33,3,01:15.0,01:15.0,01:14.2
8638,1043,842,213,10,4,01:15.2,01:14.7,01:14.5
8639,1043,817,4,3,5,01:15.5,01:15.0,01:14.5
8640,1043,848,9,23,6,01:15.4,01:14.7,01:14.6
8641,1043,844,6,16,7,01:15.1,01:15.0,01:14.6
8642,1043,826,213,26,8,01:15.4,01:15.0,01:14.7
8643,1043,846,1,4,9,01:15.3,01:15.1,01:14.8
8644,1043,832,1,55,10,01:15.5,01:15.0,01:14.9
8645,1043,815,211,11,11,01:15.4,01:15.1,
8646,1043,839,4,31,12,01:15.4,01:15.2,
8647,1043,847,3,63,13,01:15.8,01:15.3,
8648,1043,20,6,5,14,01:15.6,01:15.4,
8649,1043,840,211,18,15,01:15.8,01:15.5,
8650,1043,154,210,8,16,01:15.9,,
8651,1043,825,210,20,17,01:15.9,,
8652,1043,8,51,7,18,01:16.0,,
8653,1043,849,3,6,19,01:16.0,,
8654,1043,841,51,99,20,01:16.2,,
8655,1044,840,211,18,1,02:07.5,01:53.4,01:47.8
8656,1044,830,9,33,2,01:57.5,01:50.3,01:48.1
8657,1044,815,211,11,3,02:07.6,01:54.1,01:49.3
8658,1044,848,9,23,4,01:59.4,01:52.3,01:50.4
8659,1044,817,4,3,5,02:05.6,01:54.3,01:51.6
8660,1044,1,131,44,6,02:07.6,01:52.7,01:52.6
8661,1044,839,4,31,7,02:06.1,01:53.7,01:52.6
8662,1044,8,51,7,8,02:01.2,01:53.8,01:52.7
8663,1044,822,131,77,9,02:07.0,01:53.8,01:53.3
8664,1044,841,51,99,10,02:07.3,01:53.4,01:57.2
8665,1044,846,1,4,11,02:07.2,01:54.9,
8666,1044,20,6,5,12,02:03.4,01:55.2,
8667,1044,832,1,55,13,02:07.5,01:55.4,
8668,1044,844,6,16,14,02:04.5,01:56.7,
8669,1044,842,213,10,15,02:05.6,01:58.6,
8670,1044,825,210,20,16,02:08.0,,
8671,1044,826,213,26,17,02:09.1,,
8672,1044,847,3,63,18,02:10.0,,
8673,1044,154,210,8,19,02:12.9,,
8674,1044,849,3,6,20,02:21.6,,
8675,1045,1,131,44,1,01:28.3,01:27.6,01:27.3
8676,1045,822,131,77,2,01:28.8,01:28.1,01:27.6
8677,1045,830,9,33,3,01:28.9,01:28.0,01:27.7
8678,1045,848,9,23,4,01:28.7,01:28.7,01:28.3
8679,1045,815,211,11,5,01:29.2,01:28.9,01:28.3
8680,1045,817,4,3,6,01:29.0,01:28.6,01:28.4
8681,1045,839,4,31,7,01:29.2,01:28.9,01:28.4
8682,1045,842,213,10,8,01:29.0,01:29.0,01:28.4
8683,1045,846,1,4,9,01:29.5,01:28.9,01:28.5
8684,1045,826,213,26,10,01:29.2,01:28.9,01:28.6
8685,1045,20,6,5,11,01:29.1,01:29.1,
8686,1045,844,6,16,12,01:29.1,01:29.2,
8687,1045,840,211,18,13,01:28.7,01:29.6,
8688,1045,847,3,63,14,01:29.3,01:31.2,
8689,1045,832,1,55,15,01:29.0,,
8690,1045,841,51,99,16,01:29.5,,
8691,1045,8,51,7,17,01:29.8,,
8692,1045,825,210,20,18,01:30.1,,
8693,1045,154,210,8,19,01:30.1,,
8694,1045,849,3,6,20,01:30.2,,
8695,1046,822,131,77,1,00:53.9,00:53.8,00:53.4
8696,1046,847,131,63,2,00:54.2,00:53.8,00:53.4
8697,1046,830,9,33,3,00:54.0,00:53.6,00:53.4
8698,1046,844,6,16,4,00:54.2,00:53.8,00:53.6
8699,1046,815,211,11,5,00:54.2,00:53.8,00:53.8
8700,1046,826,213,26,6,00:54.3,00:53.9,00:53.9
8701,1046,817,4,3,7,00:54.4,00:53.9,00:54.0
8702,1046,832,1,55,8,00:54.5,00:53.8,00:54.0
8703,1046,842,213,10,9,00:54.2,00:53.9,00:54.2
8704,1046,840,211,18,10,00:54.6,00:53.8,00:54.2
8705,1046,839,4,31,11,00:54.3,00:54.0,
8706,1046,848,9,23,12,00:54.6,00:54.0,
8707,1046,20,6,5,13,00:54.3,00:54.2,
8708,1046,841,51,99,14,00:54.5,00:54.4,
8709,1046,846,1,4,15,00:54.2,00:54.7,
8710,1046,825,210,20,16,00:54.7,,
8711,1046,849,3,6,17,00:54.8,,
8712,1046,851,3,89,18,00:54.9,,
8713,1046,8,51,7,19,00:55.0,,
8714,1046,850,210,51,20,00:55.4,,
8715,1047,830,9,33,1,01:36.0,01:35.6,01:35.2
8716,1047,822,131,77,2,01:35.7,01:35.5,01:35.3
8717,1047,1,131,44,3,01:35.5,01:35.5,01:35.3
8718,1047,846,1,4,4,01:36.0,01:35.8,01:35.5
8719,1047,848,9,23,5,01:36.1,01:35.7,01:35.6
8720,1047,832,1,55,6,01:36.5,01:36.2,01:35.8
8721,1047,826,213,26,7,01:36.5,01:36.2,01:36.0
8722,1047,840,211,18,8,01:36.5,01:36.1,01:36.0
8723,1047,844,6,16,9,01:35.9,01:35.9,01:36.1
8724,1047,842,213,10,10,01:36.5,01:36.3,01:36.2
8725,1047,839,4,31,11,01:36.8,01:36.4,
8726,1047,817,4,3,12,01:36.7,01:36.4,
8727,1047,20,6,5,13,01:36.7,01:36.6,
8728,1047,841,51,99,14,01:37.1,01:38.2,
8729,1047,815,211,11,15,01:36.0,,
8730,1047,8,51,7,16,01:37.6,,
8731,1047,825,210,20,17,01:37.9,,
8732,1047,847,3,63,18,01:38.0,,
8733,1047,850,210,51,19,01:38.2,,
8734,1047,849,3,6,20,01:38.4,,
9116,1051,1,131,44,1,01:21.9,01:21.7,01:20.8
9117,1051,830,9,33,2,01:22.0,01:22.0,01:21.3
9118,1051,822,131,77,3,01:22.0,01:22.0,01:21.5
9119,1051,842,213,10,4,01:22.5,01:21.7,01:21.6
9120,1051,4,214,14,5,01:22.4,01:21.9,01:21.7
9121,1051,846,1,4,6,01:22.8,01:22.2,01:21.7
9122,1051,832,6,55,7,01:22.3,01:22.2,01:21.8
9123,1051,852,213,22,8,01:22.5,01:22.1,01:21.9
9124,1051,839,214,31,9,01:22.6,01:22.0,01:22.0
9125,1051,20,117,5,10,01:22.5,01:22.1,01:22.8
9126,1051,815,9,11,11,01:22.4,01:22.3,
9127,1051,840,117,18,12,01:22.6,01:22.5,
9128,1051,844,6,16,13,01:22.7,01:22.5,
9129,1051,817,1,3,14,01:22.7,01:22.6,
9130,1051,847,3,63,15,01:22.9,01:22.8,
9131,1051,8,51,7,16,01:23.2,,
9132,1051,849,3,6,17,01:23.2,,
9133,1051,841,51,99,18,01:23.3,,
9134,1051,854,210,47,19,01:23.4,,
9135,1051,853,210,9,20,01:25.9,,
8735,1052,830,9,33,1,01:30.5,01:30.3,01:29.0
8736,1052,1,131,44,2,01:30.6,01:30.1,01:29.4
8737,1052,822,131,77,3,01:31.2,01:30.2,01:29.6
8738,1052,844,6,16,4,01:30.7,01:30.0,01:29.7
8739,1052,842,213,10,5,01:30.8,01:30.5,01:29.8
8740,1052,817,1,3,6,01:30.8,01:30.2,01:29.9
8741,1052,846,1,4,7,01:30.9,01:30.1,01:30.0
8742,1052,832,6,55,8,01:31.7,01:30.0,01:30.2
8743,1052,4,214,14,9,01:30.9,01:30.6,01:30.2
8744,1052,840,117,18,10,01:31.3,01:30.6,01:30.6
8745,1052,815,9,11,11,01:31.2,01:30.7,
8746,1052,841,51,99,12,01:31.0,01:30.7,
8747,1052,852,213,22,13,01:30.6,01:31.2,
8748,1052,8,51,7,14,01:31.5,01:31.2,
8749,1052,847,3,63,15,01:31.3,01:33.4,
8750,1052,839,214,31,16,01:31.7,,
8751,1052,849,3,6,17,01:31.9,,
8752,1052,20,117,5,18,01:32.1,,
8753,1052,854,210,47,19,01:32.4,,
8754,1052,853,210,9,20,01:33.3,,
8755,1053,1,131,44,1,01:14.8,01:14.8,01:14.4
8756,1053,815,9,11,2,01:15.4,01:14.7,01:14.4
8757,1053,830,9,33,3,01:15.1,01:14.9,01:14.5
8758,1053,844,6,16,4,01:15.4,01:14.8,01:14.7
8759,1053,842,213,10,5,01:15.5,01:14.9,01:14.8
8760,1053,817,1,3,6,01:15.7,01:15.0,01:14.8
8761,1053,846,1,4,7,01:15.0,01:14.7,01:14.9
8762,1053,822,131,77,8,01:14.7,01:14.9,01:14.9
8763,1053,839,214,31,9,01:15.4,01:15.1,01:15.2
8764,1053,840,117,18,10,01:15.5,01:15.1,
8765,1053,832,6,55,11,01:15.4,01:15.2,
8766,1053,847,3,63,12,01:15.8,01:15.3,
8767,1053,20,117,5,13,01:15.5,01:15.4,
8768,1053,849,3,6,14,01:15.7,01:15.6,
8769,1053,4,214,14,15,01:15.8,01:15.6,
8770,1053,8,51,7,16,01:16.0,,
8771,1053,841,51,99,17,01:16.1,,
8772,1053,854,210,47,18,01:16.3,,
8773,1053,853,210,9,19,01:16.8,,
8774,1053,852,213,22,20,,,
8775,1054,822,131,77,1,01:18.7,01:18.5,01:18.3
8776,1054,1,131,44,2,01:18.9,01:18.0,01:18.4
8777,1054,830,9,33,3,01:19.5,01:18.7,01:18.7
8778,1054,815,9,11,4,01:19.3,01:18.8,01:18.9
8779,1054,832,6,55,5,01:19.3,01:18.8,01:19.0
8780,1054,839,214,31,6,01:19.1,01:18.6,01:19.0
8781,1054,846,1,4,7,01:18.8,01:18.5,01:19.1
8782,1054,844,6,16,8,01:19.4,01:18.8,01:19.3
8783,1054,842,213,10,9,01:19.5,01:19.1,01:19.5
8784,1054,20,117,5,10,01:19.4,01:19.0,01:19.7
8785,1054,847,3,63,11,01:19.8,01:19.1,
8786,1054,841,51,99,12,01:19.4,01:19.2,
8787,1054,4,214,14,13,01:19.7,01:19.5,
8788,1054,852,213,22,14,01:19.7,01:19.5,
8789,1054,8,51,7,15,01:19.7,01:19.8,
8790,1054,817,1,3,16,01:19.8,,
8791,1054,840,117,18,17,01:19.9,,
8792,1054,849,3,6,18,01:20.3,,
8793,1054,854,210,47,19,01:20.5,,
8794,1054,853,210,9,20,01:20.9,,
8795,1055,1,131,44,1,01:18.2,01:17.2,01:16.7
8796,1055,830,9,33,2,01:18.1,01:16.9,01:16.8
8797,1055,822,131,77,3,01:18.0,01:17.1,01:16.9
8798,1055,844,6,16,4,01:18.0,01:17.7,01:17.5
8799,1055,839,214,31,5,01:18.3,01:17.7,01:17.6
8800,1055,832,6,55,6,01:18.2,01:17.7,01:17.6
8801,1055,817,1,3,7,01:18.3,01:17.7,01:17.6
8802,1055,815,9,11,8,01:18.2,01:17.7,01:17.7
8803,1055,846,1,4,9,01:17.8,01:17.7,01:18.0
8804,1055,4,214,14,10,01:18.3,01:18.0,01:18.1
8805,1055,840,117,18,11,01:18.2,01:18.0,
8806,1055,842,213,10,12,01:18.2,01:18.0,
8807,1055,20,117,5,13,01:18.3,01:18.1,
8808,1055,841,51,99,14,01:18.5,01:18.4,
8809,1055,847,3,63,15,01:18.4,01:19.2,
8810,1055,852,213,22,16,01:18.6,,
8811,1055,8,51,7,17,01:18.9,,
8812,1055,854,210,47,18,01:19.1,,
8813,1055,849,3,6,19,01:19.2,,
8814,1055,853,210,9,20,01:19.8,,
8815,1056,844,6,16,1,01:11.1,01:10.6,01:10.3
8816,1056,830,9,33,2,01:11.1,01:10.7,01:10.6
8817,1056,822,131,77,3,01:10.9,01:10.7,01:10.6
8818,1056,832,6,55,4,01:11.3,01:10.8,01:10.6
8819,1056,846,1,4,5,01:11.3,01:11.0,01:10.6
8820,1056,842,213,10,6,01:11.6,01:11.2,01:10.9
8821,1056,1,131,44,7,01:11.6,01:11.1,01:11.1
8822,1056,20,117,5,8,01:12.1,01:11.3,01:11.4
8823,1056,815,9,11,9,01:11.6,01:11.0,01:11.6
8824,1056,841,51,99,10,01:11.7,01:11.4,01:11.8
8825,1056,839,214,31,11,01:11.7,01:11.5,
8826,1056,817,1,3,12,01:11.7,01:11.6,
8827,1056,840,117,18,13,01:12.0,01:11.6,
8828,1056,8,51,7,14,01:11.9,01:11.6,
8829,1056,847,3,63,15,01:12.0,01:11.8,
8830,1056,852,213,22,16,01:12.1,,
8831,1056,4,214,14,17,01:12.2,,
8832,1056,849,3,6,18,01:12.4,,
8833,1056,853,210,9,19,01:13.0,,
8834,1057,844,6,16,1,01:42.2,01:41.7,01:41.2
8835,1057,1,131,44,2,01:41.5,01:41.6,01:41.5
8836,1057,830,9,33,3,01:41.8,01:41.6,01:41.6
8837,1057,842,213,10,4,01:42.3,01:41.9,01:41.6
8838,1057,832,6,55,5,01:42.1,01:41.7,01:41.6
8839,1057,846,1,4,6,01:42.2,01:41.8,01:41.7
8840,1057,815,9,11,7,01:42.0,01:41.6,01:41.9
8841,1057,852,213,22,8,01:42.5,01:41.7,01:42.2
8842,1057,4,214,14,9,01:42.9,01:42.2,01:42.3
8843,1057,822,131,77,10,01:42.7,01:42.1,01:42.7
8844,1057,20,117,5,11,01:42.5,01:42.2,
8845,1057,839,214,31,12,01:42.4,01:42.3,
8846,1057,817,1,3,13,01:42.3,01:42.6,
8847,1057,8,51,7,14,01:42.9,01:42.6,
8848,1057,847,3,63,15,01:42.7,01:42.8,
8849,1057,849,3,6,16,01:43.1,,
8850,1057,854,210,47,17,01:44.2,,
8851,1057,853,210,9,18,01:44.2,,
8852,1057,840,117,18,19,,,
8853,1057,841,51,99,20,,,
8874,1058,830,9,33,1,01:04.5,01:04.4,01:03.8
8875,1058,822,131,77,2,01:04.5,01:04.4,01:04.0
8876,1058,1,131,44,3,01:04.7,01:04.5,01:04.1
8877,1058,846,1,4,4,01:04.6,01:04.3,01:04.1
8878,1058,815,9,11,5,01:04.6,01:04.2,01:04.2
8879,1058,842,213,10,6,01:04.8,01:04.4,01:04.2
8880,1058,844,6,16,7,01:04.7,01:04.6,01:04.5
8881,1058,852,213,22,8,01:04.6,01:04.6,01:04.5
8882,1058,4,214,14,9,01:05.0,01:04.6,01:04.6
8883,1058,840,117,18,10,01:04.8,01:04.7,01:04.7
8884,1058,847,3,63,11,01:05.0,01:04.7,
8885,1058,832,6,55,12,01:04.9,01:04.8,
8886,1058,817,1,3,13,01:05.1,01:04.8,
8887,1058,20,117,5,14,01:05.1,01:04.9,
8888,1058,841,51,99,15,01:05.1,01:04.9,
8889,1058,849,3,6,16,01:05.2,,
8890,1058,839,214,31,17,01:05.2,,
8891,1058,8,51,7,18,01:05.4,,
8892,1058,854,210,47,19,01:06.0,,
8893,1058,853,210,9,20,01:06.2,,
8854,1059,830,9,33,1,01:31.0,01:31.1,01:30.0
8855,1059,1,131,44,2,01:31.2,01:30.8,01:30.2
8856,1059,822,131,77,3,01:31.7,01:30.7,01:30.4
8857,1059,815,9,11,4,01:31.6,01:31.0,01:30.4
8858,1059,832,6,55,5,01:32.1,01:31.1,01:30.8
8859,1059,842,213,10,6,01:31.9,01:31.4,01:30.9
8860,1059,844,6,16,7,01:32.2,01:31.6,01:31.0
8861,1059,846,1,4,8,01:31.7,01:31.5,01:31.3
8862,1059,4,214,14,9,01:32.2,01:31.5,01:31.3
8863,1059,817,1,3,10,01:32.2,01:31.6,01:31.4
8864,1059,839,214,31,11,01:32.1,01:31.7,
8865,1059,20,117,5,12,01:32.1,01:31.8,
8866,1059,841,51,99,13,01:32.7,01:31.8,
8867,1059,847,3,63,14,01:33.1,01:32.1,
8868,1059,854,210,47,15,01:32.9,,
8869,1059,849,3,6,16,01:33.1,,
8870,1059,8,51,7,17,01:33.4,,
8871,1059,853,210,9,18,01:33.6,,
8872,1059,840,117,18,19,,,
8873,1059,852,213,22,20,,,
8894,1060,830,9,33,1,01:04.2,01:03.9,01:03.7
8895,1060,846,1,4,2,01:04.3,01:04.4,01:03.8
8896,1060,815,9,11,3,01:04.8,01:04.5,01:04.0
8897,1060,1,131,44,4,01:04.5,01:04.3,01:04.0
8898,1060,822,131,77,5,01:04.6,01:04.4,01:04.0
8899,1060,842,213,10,6,01:04.8,01:04.4,01:04.1
8900,1060,852,213,22,7,01:05.0,01:04.5,01:04.3
8901,1060,20,117,5,8,01:04.8,01:04.5,01:04.6
8902,1060,847,3,63,9,01:04.9,01:04.6,01:04.6
8903,1060,840,117,18,10,01:04.9,01:04.5,01:04.6
8904,1060,832,6,55,11,01:04.6,01:04.6,
8905,1060,844,6,16,12,01:04.9,01:04.6,
8906,1060,817,1,3,13,01:05.0,01:04.7,
8907,1060,4,214,14,14,01:04.5,01:04.9,
8908,1060,841,51,99,15,01:04.8,01:05.1,
8909,1060,8,51,7,16,01:05.0,,
8910,1060,839,214,31,17,01:05.1,,
8911,1060,849,3,6,18,01:05.2,,
8912,1060,854,210,47,19,01:05.4,,
8913,1060,853,210,9,20,01:06.0,,
8914,1061,1,131,44,1,01:26.8,01:26.0,01:26.1
8915,1061,830,9,33,2,01:26.8,01:26.3,01:26.2
8916,1061,822,131,77,3,01:27.5,01:26.8,01:26.3
8917,1061,844,6,16,4,01:27.1,01:26.9,01:26.8
8918,1061,815,9,11,5,01:27.1,01:27.1,01:26.8
8919,1061,846,1,4,6,01:27.4,01:27.2,01:26.9
8920,1061,817,1,3,7,01:27.3,01:27.1,01:26.9
8921,1061,847,3,63,8,01:27.7,01:27.1,01:27.0
8922,1061,832,6,55,9,01:27.3,01:26.8,01:27.0
8923,1061,20,117,5,10,01:27.5,01:27.1,01:27.2
8924,1061,4,214,14,11,01:27.6,01:27.2,
8925,1061,842,213,10,12,01:27.6,01:27.3,
8926,1061,839,214,31,13,01:27.4,01:27.3,
8927,1061,841,51,99,14,01:27.6,01:27.6,
8928,1061,840,117,18,15,01:28.0,01:27.7,
8929,1061,852,213,22,16,01:28.0,,
8930,1061,8,51,7,17,01:28.1,,
8931,1061,849,3,6,18,01:28.3,,
8932,1061,854,210,47,19,01:28.7,,
8933,1061,853,210,9,20,01:29.1,,
8934,1062,1,131,44,1,01:16.4,01:16.6,01:15.4
8935,1062,822,131,77,2,01:16.6,01:16.7,01:15.7
8936,1062,830,9,33,3,01:16.2,01:15.7,01:15.8
8937,1062,815,9,11,4,01:17.2,01:16.4,01:16.4
8938,1062,842,213,10,5,01:16.9,01:16.4,01:16.5
8939,1062,846,1,4,6,01:17.1,01:16.4,01:16.5
8940,1062,844,6,16,7,01:17.1,01:16.6,01:16.5
8941,1062,839,214,31,8,01:17.4,01:16.8,01:16.7
8942,1062,4,214,14,9,01:17.1,01:16.5,01:16.7
8943,1062,20,117,5,10,01:17.1,01:16.8,01:16.8
8944,1062,817,1,3,11,01:17.7,01:16.9,
8945,1062,840,117,18,12,01:17.0,01:16.9,
8946,1062,8,51,7,13,01:17.6,01:17.6,
8947,1062,841,51,99,14,01:17.8,01:17.6,
8948,1062,832,6,55,15,01:16.6,,
8949,1062,852,213,22,16,01:17.9,,
8950,1062,847,3,63,17,01:17.9,,
8951,1062,849,3,6,18,01:18.0,,
8952,1062,853,210,9,19,01:18.9,,
8953,1062,854,210,47,20,,,
8954,1063,830,9,33,1,01:58.7,01:56.6,01:59.8
8955,1063,847,3,63,2,01:59.9,01:57.0,02:00.1
8956,1063,1,131,44,3,01:59.2,01:56.2,02:00.1
8957,1063,817,1,3,4,02:01.6,01:57.1,02:00.9
8958,1063,20,117,5,5,02:00.2,01:56.8,02:00.9
